line_code,direction,service_date,hour,N_arc,r1_arc,r2_arc,r3_arc,N_time,r1_time,r2_time,r3_time,N,boardings,lambda_boardings_per_bus,day_category,hour_of_day,is_peak,period,rain_mm,temp_c,analysis_eligible,weekend,null_mean,null_sd,r_excess,z,ppc,rayleigh_z,pit_probit
49.2,1,2026-03-13,2026-03-13 11:00:00,10,0.6547040263619779,0.4935144827588015,0.7109765977092635,10,0.642065209218203,0.573697429785643,0.7957388750584498,10,564,56.4,weekday,11,False,off_peak,0.0,29.9,True,weekday,0.2809039442267921,0.1422930711897375,0.5198194026154924,2.626973182951055,0.3651526245939838,4.286373621345854,2.4043782825986613
49.2,1,2026-03-13,2026-03-13 12:00:00,9,0.5560589796451493,0.4232184761411672,0.1800953788033029,9,0.5735003644959266,0.5011687761953985,0.2815095953676762,9,704,78.22222222222223,weekday,12,False,off_peak,0.0,28.2,True,weekday,0.29708997453612646,0.14952147651880487,0.3684241164978698,1.7319853384169401,0.22285178744950512,2.782814299596041,1.594160906855732
49.2,1,2026-03-13,2026-03-13 13:00:00,9,0.7439822962534914,0.8478955690763118,0.5134603339903768,9,0.7617839456435852,0.909056987502196,0.6508461814211233,9,906,100.66666666666669,weekday,13,False,off_peak,0.0,27.8,True,weekday,0.29708997453612646,0.14952147651880487,0.635774573598443,2.9888169386901464,0.49769836428094516,4.981586914247561,2.696844260878131
49.2,1,2026-03-13,2026-03-13 14:00:00,10,0.6636217575316147,0.3624864155117991,0.3135036178499215,10,0.6789320257286452,0.448374356182245,0.4773721804269926,10,1017,101.7,weekday,14,False,off_peak,0.0,28.2,True,weekday,0.2809039442267921,0.1422930711897375,0.5322207099207426,2.6896447599651294,0.3782153745214991,4.403938370693492,2.444632022572924
49.2,1,2026-03-13,2026-03-13 15:00:00,11,0.6133587317836544,0.4276845422011085,0.2475414232635167,11,0.6095804251600202,0.4964703533430835,0.4134479923679007,11,845,76.81818181818181,weekday,15,False,off_peak,0.0,27.9,True,weekday,0.2673922694492119,0.13466594596805675,0.47223971015749244,2.5690716375802016,0.3138298272407781,4.1382982724077815,2.2784463084870366
49.2,1,2026-03-13,2026-03-13 16:00:00,11,0.6239655917005522,0.7211700951276735,0.5261851590878729,11,0.6376891387310414,0.8270566202603837,0.6619769258726323,11,635,57.72727272727273,weekday,16,False,off_peak,0.0,27.4,True,weekday,0.2673922694492119,0.13466594596805675,0.486717935645126,2.647835870368599,0.3282663655888422,4.282663655888422,2.357468829135766
49.2,1,2026-03-13,2026-03-13 17:00:00,15,0.315898238189346,0.5316626641336956,0.3426014322823014,15,0.3095093778134065,0.606697863966911,0.3713470950577018,15,357,23.8,weekday,17,True,peak,0.0,26.7,True,weekday,0.22897657700189925,0.1174994940093948,0.11273543526013068,0.7397620042559232,0.03549110381192796,1.4968754533669915,0.7617654575237708
49.2,1,2026-03-13,2026-03-13 07:00:00,13,0.7173271727482367,0.5424891153586241,0.6450607787693367,13,0.7218482623844017,0.6140611937363655,0.7959913322827095,13,535,41.15384615384615,weekday,7,True,peak,0.0,25.0,True,weekday,0.24546306234414839,0.1257683161325528,0.6253691328486135,3.7518520157872657,0.4741047954932267,6.6892575459187205,3.3895791411330207
49.2,1,2026-03-13,2026-03-13 18:00:00,11,0.4174247731201736,0.618898998750284,0.5404612907275131,11,0.3995416566413065,0.6963989626456935,0.5802614623829533,11,181,16.454545454545453,weekday,18,True,peak,4.6,24.2,True,weekday,0.2673922694492119,0.13466594596805675,0.20479241129241768,1.1141087124323914,0.09166778533587125,1.9166778533587125,1.0691546270064722
49.2,1,2026-03-13,2026-03-13 20:00:00,6,0.6417218736571338,0.7984104859708422,0.4731665899838765,6,0.6580876016580196,0.8567154183618748,0.6033096657221892,6,57,9.5,weekday,20,False,off_peak,0.4,24.1,True,weekday,0.36689931083094657,0.18172384994675964,0.43408981782485934,1.512308719558292,0.29416835575602696,2.4708417787801347,1.4108121871776138
49.2,1,2026-03-13,2026-03-13 19:00:00,6,0.9848557622134626,0.9401244247644096,0.8679283757674446,6,1.0,1.0,1.0,6,82,13.666666666666666,weekday,19,False,off_peak,1.0,24.2,True,weekday,0.36689931083094657,0.18172384994675964,0.9760792587251576,3.4005247608586386,0.9639290468380726,5.819645234190363,3.7190164854557084
49.2,1,2026-03-13,2026-03-13 21:00:00,4,0.6756447884538245,0.5965598691063602,0.9350678586600876,4,0.6451472124771155,0.6946124376369218,0.9962313143215163,4,14,3.5,weekday,21,False,off_peak,0.4,24.0,True,weekday,0.44805277315722414,0.21797557269686318,0.4123437970663647,1.0441170654159062,0.275327840219751,1.825983520659253,0.9634933495863345
49.2,1,2026-03-13,2026-03-13 22:00:00,2,0.6744395539566149,0.0902625761176044,0.7961928571080791,2,0.526479512063241,0.4456386467553035,0.9957187466637512,2,0,0.0,weekday,22,False,off_peak,0.0,23.8,True,weekday,0.6359800669726218,0.3055077811024832,0.10565214565077287,0.1258870947417599,-0.09026257611760458,0.9097374238823954,-0.06333468067801973
49.2,1,2026-03-13,2026-03-13 23:00:00,2,0.8922464160545275,0.5922073339242979,0.1645433264557959,2,0.9035433167645728,0.6327810505398509,0.2399468616165225,2,0,0.0,weekday,23,False,off_peak,0.0,23.8,True,weekday,0.6359800669726218,0.3055077811024832,0.7039898803086471,0.8388210217007227,0.5922073339242979,1.592207333924298,0.5401407062822816
34A,1,2026-03-13,2026-03-13 11:00:00,3,0.1636678466345451,0.2487362579501268,0.7977503323021548,3,0.2714249151922763,0.4673240910822038,0.4573604843476351,3,240,80.0,weekday,11,False,off_peak,0.0,29.9,True,weekday,0.527185586511236,0.23912845084327258,-0.7688381096388248,-1.5201777061439856,-0.45981925396701656,0.08036149206596692,-1.707118657164426
34A,1,2026-03-13,2026-03-13 18:00:00,6,0.1531987058977394,0.5023643206769409,0.6419890204601549,6,0.2204695878303099,0.5005225304359475,0.7861226696810405,6,166,27.666666666666668,weekday,18,True,peak,4.6,24.2,True,weekday,0.36689931083094657,0.18172384994675964,-0.3375459995371192,-1.175963446712228,-0.17183618781350954,0.14081906093245233,-1.176738239739573
34A,1,2026-03-13,2026-03-13 19:00:00,2,0.9918422567370604,0.9675021244985292,0.927376724383982,2,0.9872262313648562,0.9492312637897138,0.8869857751247815,2,57,28.5,weekday,19,False,off_peak,1.0,24.2,True,weekday,0.6359800669726218,0.3055077811024832,0.977589844613465,1.1648220169065477,0.9675021244985296,1.9675021244985296,1.4311054345323175
34A,1,2026-03-13,2026-03-13 14:00:00,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,611,305.5,weekday,14,False,off_peak,0.0,28.2,True,weekday,0.6359800669726218,0.3055077811024832,1.0,1.1915242607364784,1.0,2.0,3.7190164854557084
34A,1,2026-03-13,2026-03-13 15:00:00,2,1.0,1.0,1.0,2,1.0,1.0,1.0,2,515,257.5,weekday,15,False,off_peak,0.0,27.9,True,weekday,0.6359800669726218,0.3055077811024832,1.0,1.1915242607364784,1.0,2.0,3.7190164854557084
34A,1,2026-03-13,2026-03-13 06:00:00,2,0.0434236654593315,0.996228770556152,0.1299434751665143,2,0.3666132581493885,0.7311894378981795,0.902740742453932,2,289,144.5,weekday,6,False,off_peak,0.0,24.5,True,weekday,0.6359800669726218,0.3055077811024832,-1.6278130611839974,-1.9395787543444465,-0.9962287705561521,0.0037712294438478787,-1.9608202068379275
34A,1,2026-03-13,2026-03-13 07:00:00,2,0.9173731301155944,0.6831469197161668,0.3360281260220989,2,0.9732716504311956,0.8945154110661273,0.7679413304977425,2,229,114.5,weekday,7,True,peak,0.0,25.0,True,weekday,0.6359800669726218,0.3055077811024832,0.7730155346240581,0.9210667634307447,0.6831469197161666,1.6831469197161666,0.6619550962881617
34A,1,2026-03-13,2026-03-13 08:00:00,3,0.5036725669058062,0.6945272178931674,0.9107335460428752,3,0.5590542722840023,0.6136534067847499,0.9965889216167676,3,280,93.33333333333331,weekday,8,True,peak,0.0,26.4,True,weekday,0.527185586511236,0.23912845084327258,-0.04972991291008646,-0.09832798867099479,-0.11947091801977427,0.7610581639604515,0.025946513640571267
34A,1,2026-03-13,2026-03-13 12:00:00,2,0.8180419947313469,0.3383854102880821,0.2644150426912506,2,0.8202137522495575,0.3455011987585972,0.2534440829685399,2,334,167.0,weekday,12,False,off_peak,0.0,28.2,True,weekday,0.6359800669726218,0.3055077811024832,0.500142742856425,0.5959322119447166,0.3383854102880819,1.338385410288082,0.2894984053779304
34A,1,2026-03-13,2026-03-13 17:00:00,3,0.1477572122922684,0.3536903668976129,0.778537988439157,3,0.1647820322728637,0.2759810739826066,0.7854193504419054,3,184,61.333333333333336,weekday,17,True,peak,0.0,26.7,True,weekday,0.527185586511236,0.23912845084327258,-0.802489017666092,-1.5867136381343814,-0.4672517093234263,0.06549658135314741,-1.802288671124246
34A,1,2026-03-13,2026-03-13 22:00:00,2,0.8045687363680526,0.2946617030817699,0.3304175481589363,2,0.916143710939384,0.6786385981875712,0.3273172565211417,2,0,0.0,weekday,22,False,off_peak,0.0,23.8,True,weekday,0.6359800669726218,0.3055077811024832,0.46313032364288453,0.551831016503234,0.29466170308176975,1.2946617030817698,0.25101824918436516
30,0,2026-03-13,2026-03-13 14:00:00,21,0.5682353784283957,0.6805069452218345,0.5620872998788783,21,0.670075402650697,0.6871502869555127,0.6362089358383832,21,1702,81.04761904761905,weekday,14,False,off_peak,0.0,28.2,True,weekday,0.19349377351601202,0.0999867917858254,0.4646481237300449,3.747911081246521,0.2890360175625451,6.780720351250902,3.3895791411330207
30,0,2026-03-13,2026-03-13 16:00:00,27,0.5867638639923891,0.5985942414353504,0.4556656004328993,27,0.7013196585621599,0.6881617737238165,0.6711664815856054,27,901,33.370370370370374,weekday,16,False,off_peak,0.0,27.4,True,weekday,0.1715826950317635,0.08922158950328624,0.5011739451489906,4.653371132166767,0.3190722871675589,9.295879466356531,3.7190164854557084
30,0,2026-03-13,2026-03-13 17:00:00,25,0.5260665349912726,0.4241060658854432,0.3208345644710565,25,0.6769670528572552,0.5326671647312088,0.5194839667518438,25,502,20.08,weekday,17,True,peak,0.0,26.7,True,weekday,0.17786579170396113,0.09190096380851254,0.42353272710667866,3.7888693312600346,0.24661041587262908,6.918649980943098,3.2636163700692222
30,0,2026-03-13,2026-03-13 18:00:00,20,0.3794016004448948,0.4683645951835239,0.2668125338371727,20,0.5110149032634898,0.5702978262293572,0.2838127933281095,20,240,12.0,weekday,18,True,peak,4.6,24.2,True,weekday,0.1976953684419692,0.10158350849472376,0.22648034780761797,1.7887375096161735,0.09889007833699749,2.8789114884029523,1.6390636712361906
30,0,2026-03-13,2026-03-13 19:00:00,19,0.6295104116911205,0.63620166675634,0.6053847258114058,19,0.7255377469757652,0.6638201239934791,0.7495668259461937,19,128,6.7368421052631575,weekday,19,False,off_peak,1.0,24.2,True,weekday,0.2029744966323452,0.10503124143443551,0.5351596821639235,4.061038498959714,0.3627435450068309,7.529383810122956,3.6153000069246914
30,0,2026-03-13,2026-03-13 20:00:00,15,0.5889051119476498,0.6342721251007867,0.4749846467360912,15,0.6759110113653968,0.7194094071195831,0.5819135127405861,15,51,3.4,weekday,20,False,off_peak,0.4,24.1,True,weekday,0.22897657700189925,0.1174994940093948,0.46681919668040645,3.063234765223518,0.3001527473693649,5.202138463171109,2.643721889635497
30,0,2026-03-13,2026-03-13 15:00:00,11,0.3338187124777918,0.8266871112216175,0.5029891688758552,11,0.361214253727052,0.7598107845920099,0.6467577087647289,11,1191,108.27272727272728,weekday,15,False,off_peak,0.0,27.9,True,weekday,0.2673922694492119,0.13466594596805675,0.09067122862413599,0.49326830588882886,0.02257842608036371,1.2257842608036371,0.5316044241037058
30,0,2026-03-13,2026-03-13 21:00:00,9,0.623869015485449,0.6708732798534066,0.5093657057815036,9,0.7288442907737683,0.7456871389846471,0.6438515412648498,9,11,1.2222222222222223,weekday,21,False,off_peak,0.4,24.0,True,weekday,0.29708997453612646,0.14952147651880487,0.4648945513811249,2.1854990236685135,0.3128641170431314,3.502912936345051,1.9881057100410935
30,0,2026-03-13,2026-03-13 22:00:00,5,0.933225634232341,0.7486703422660782,0.4931189993164594,5,0.9888756932769855,0.9562460326999584,0.9043799620740394,5,18,3.6,weekday,22,False,off_peak,0.0,23.8,True,weekday,0.4004091764520222,0.1974687348710285,0.8886334427659631,2.6982319916533304,0.8386376054854439,4.354550421941775,2.770327233352174
30,0,2026-03-13,2026-03-13 23:00:00,4,0.6579757122695337,0.6349611402370683,0.9478880573348172,4,0.7851426675222426,0.5003898184840024,0.8066196068739891,4,2,0.5,weekday,23,False,off_peak,0.0,23.8,True,weekday,0.44805277315722414,0.21797557269686318,0.38033154059510627,0.9630571743203887,0.2439093839154669,1.7317281517464007,0.9081480628880663
30,1,2026-03-13,2026-03-13 14:00:00,25,0.5077137989271234,0.3158847920039584,0.3777458558607713,25,0.6181861805062371,0.4864718456546714,0.4961246140021306,25,1702,68.08,weekday,14,False,off_peak,0.0,28.2,True,weekday,0.17786579170396113,0.09190096380851254,0.401209442320625,3.589168095238294,0.22684718918855365,6.444332540525288,3.0233414397391543
30,1,2026-03-13,2026-03-13 16:00:00,18,0.3936611189438558,0.3672202983332787,0.295435353425775,18,0.508207095483882,0.5498918660481807,0.5211120495717342,18,901,50.05555555555556,weekday,16,False,off_peak,0.0,27.4,True,weekday,0.2093442671146911,0.10772005298135762,0.2331189722188499,1.7110727921853435,0.10526137518978321,2.7894433782263146,1.5589847061722562
30,1,2026-03-13,2026-03-13 17:00:00,20,0.377089710041177,0.3679869291808831,0.2492057735709704,20,0.4868758970805422,0.5603050272743298,0.5476098860144689,20,502,25.1,weekday,17,True,peak,0.0,26.7,True,weekday,0.1976953684419692,0.10158350849472376,0.22359878597588798,1.765978988691117,0.09704910465151466,2.8439329883787785,1.6159736979577035
30,1,2026-03-13,2026-03-13 18:00:00,20,0.1640221815494187,0.126159013451982,0.2464892471246297,20,0.3154573880995378,0.1933008971412381,0.4099577119420216,20,240,12.0,weekday,18,True,peak,4.6,24.2,True,weekday,0.1976953684419692,0.10158350849472376,-0.041970575225471464,-0.33148281046327005,-0.02431234101028372,0.5380655208046093,-0.22703053312155913
30,1,2026-03-13,2026-03-13 19:00:00,22,0.3842389276807992,0.2704236998113499,0.396290327250651,22,0.4531742643475918,0.4160700751450801,0.6148658445866381,22,128,5.818181818181818,weekday,19,False,off_peak,1.0,24.2,True,weekday,0.18931061478484748,0.09693812883718032,0.24044759491234588,2.010852852579382,0.10705096085697093,3.2480701779963894,1.8029249628643533
30,1,2026-03-13,2026-03-13 20:00:00,16,0.2013379749333519,0.1984750598352116,0.353353248442638,16,0.2419635984797778,0.2563710306162777,0.4379063015541776,16,51,3.1875,weekday,20,False,off_peak,0.4,24.1,True,weekday,0.22230682525307902,0.11395064898562776,-0.026962883307482872,-0.18401694511078961,-0.023427221173052758,0.6485916824042086,-0.07992111022698606
30,1,2026-03-13,2026-03-13 15:00:00,9,0.2229052331452968,0.1402146541796357,0.2495869047192138,9,0.3670914705682855,0.2819984334968537,0.3570296012279419,9,1191,132.33333333333334,weekday,15,False,off_peak,0.0,27.9,True,weekday,0.29708997453612646,0.14952147651880487,-0.10553945555389209,-0.49614773153674446,-0.06910241416599598,0.44718068667203215,-0.389643744859714
30,1,2026-03-13,2026-03-13 21:00:00,12,0.6587037189924266,0.3656369897669465,0.3271906679998245,12,0.7759477103608567,0.6811394467336199,0.5829671355357658,12,11,0.9166666666666666,weekday,21,False,off_peak,0.4,24.0,True,weekday,0.2572518923221997,0.13141110844566523,0.5404952533980394,3.0549306783772843,0.3824260975430404,5.206687072973445,2.7214307614823654
30,1,2026-03-13,2026-03-13 22:00:00,4,0.5383487241121063,0.3660052854862683,0.3979405579581236,4,0.601635754721049,0.241228898521373,0.8000791355433615,4,18,4.5,weekday,22,False,off_peak,0.0,23.8,True,weekday,0.44805277315722414,0.21797557269686318,0.16359526158214271,0.4142480271422707,0.053092465004177004,1.159277395012531,0.47231775372008167
30,1,2026-03-13,2026-03-13 23:00:00,4,0.6061241808158442,0.1714791413777359,0.2380343379141169,4,0.699630479536261,0.4485775276242688,0.7301575918646696,4,2,0.5,weekday,23,False,off_peak,0.0,23.8,True,weekday,0.44805277315722414,0.21797557269686318,0.286388625526417,0.7251794579682038,0.1565153634262376,1.4695460902787127,0.7189041163757175
36,0,2026-03-14,2026-03-14 07:00:00,5,0.7357327969296873,0.6607391024483862,0.94156340924048,5,0.6741398257649808,0.8233554049138571,0.9531399379094644,5,284,56.8,weekend,7,True,peak,0.0,23.4,True,weekend,0.4004091764520222,0.1974687348710285,0.5592540901367435,1.6981099347026904,0.42662843559747554,2.706513742389902,1.5337141139448096
36,0,2026-03-14,2026-03-14 08:00:00,7,0.3913180988864362,0.3821145586542596,0.6636287501503443,7,0.4646128067973972,0.4543711333565054,0.3332928018342911,7,331,47.285714285714285,weekend,8,True,peak,0.0,24.7,True,weekend,0.3357564871343161,0.16817807791298353,0.08364644994787501,0.33037368747232354,0.011984830268777133,1.0719089816126628,0.3900494245925498
36,0,2026-03-14,2026-03-14 10:00:00,4,0.196947598682376,0.4897555314808303,0.0490153020979826,4,0.2956030265075342,0.404606304327631,0.5277462338283698,4,297,74.25,weekend,10,False,off_peak,0.0,26.9,True,weekend,0.44805277315722414,0.21797557269686318,-0.45494417267246523,-1.1519876808584328,-0.28161552449766103,0.1551534265070169,-1.0902568887918636
36,0,2026-03-14,2026-03-14 12:00:00,5,0.4219467489678602,0.3340152669557734,0.6902545145523967,5,0.5206463844479473,0.3294320468175374,0.7828283072284615,5,232,46.4,weekend,12,False,off_peak,0.0,28.9,True,weekend,0.4004091764520222,0.1974687348710285,0.03592045053056863,0.10906826607211892,-0.027451176294316953,0.8901952948227322,0.1724293496984856
36,0,2026-03-14,2026-03-14 15:00:00,4,0.7520576135572165,0.2395966468427232,0.0676672437351971,4,0.9113150126887706,0.6804968837957066,0.4213909256981227,4,218,54.5,weekend,15,False,off_peak,0.0,28.7,True,weekend,0.44805277315722414,0.21797557269686318,0.5507860636223274,1.3946738923024615,0.42078753881250064,2.262362616437502,1.251368676264204
36,0,2026-03-14,2026-03-14 17:00:00,3,0.4861857277940333,0.6713862962144785,0.8085485722516483,3,0.3684609450258597,0.950832721418174,0.5629055094477939,3,141,47.0,weekend,17,True,peak,0.0,27.1,True,weekend,0.527185586511236,0.23912845084327258,-0.08671448574225217,-0.1714553771105827,-0.14543515713407923,0.7091296857318415,-0.02983330127899372
36,0,2026-03-14,2026-03-14 19:00:00,2,0.9941486389721476,0.9766630327403464,0.9477478104943032,2,0.9956011734080824,0.9824433929831016,0.9606424163139052,2,97,48.5,weekend,19,False,off_peak,0.0,25.4,True,weekend,0.6359800669726218,0.3055077811024832,0.9839257125861501,1.1723713573088255,0.9766630327403467,1.9766630327403467,1.521238488899913
36,0,2026-03-14,2026-03-14 21:00:00,2,0.9999471790518176,0.9997887217873748,0.9995246449463988,2,1.0,1.0,1.0,2,45,22.5,weekend,21,False,off_peak,0.0,24.9,True,weekend,0.6359800669726218,0.3055077811024832,0.999854895451073,1.1913513651460887,0.9997887217873755,1.9997887217873755,2.5395348059166665
